Date,Close
"Jan 24, 2013",1.2465
"Jan 23, 2013",1.2467
"Jan 22, 2013",1.2462
"Jan 21, 2013",1.2455
"Jan 18, 2013",1.2475
"Jan 17, 2013",1.2465
"Jan 16, 2013",1.2470
"Jan 15, 2013",1.2479
"Jan 14, 2013",1.2463
"Jan 11, 2013",1.2473
"Jan 10, 2013",1.2453
"Jan 09, 2013",1.2450
"Jan 08, 2013",1.2453
"Jan 07, 2013",1.2444
"Jan 04, 2013",1.2436
"Jan 03, 2013",1.2436
"Jan 02, 2013",1.2445
"Jan 01, 2013",1.2442
"Dec 31, 2012",1.2430
"Dec 28, 2012",1.2435
"Dec 27, 2012",1.2434
"Dec 26, 2012",1.2435
"Dec 25, 2012",1.2430
"Dec 24, 2012",1.2430
"Dec 21, 2012",1.2447
"Dec 20, 2012",1.2433
"Dec 19, 2012",1.2440
"Dec 18, 2012",1.2432
"Dec 17, 2012",1.2427
"Dec 14, 2012",1.2416
"Dec 13, 2012",1.2436
"Dec 12, 2012",1.2397
"Dec 11, 2012",1.2405
"Dec 10, 2012",1.2441
"Dec 07, 2012",1.2437
"Dec 06, 2012",1.2436
"Dec 05, 2012",1.2448
"Dec 04, 2012",1.2452
"Dec 03, 2012",1.2446
"Nov 30, 2012",1.2448
"Nov 29, 2012",1.2444
"Nov 28, 2012",1.2450
"Nov 27, 2012",1.2452
"Nov 26, 2012",1.2449
"Nov 23, 2012",1.2445
"Nov 22, 2012",1.2437
"Nov 21, 2012",1.2437
"Nov 20, 2012",1.2431
"Nov 19, 2012",1.2430
"Nov 16, 2012",1.2433
"Nov 15, 2012",1.2437
"Nov 14, 2012",1.2444
"Nov 13, 2012",1.2456
"Nov 12, 2012",1.2441
"Nov 09, 2012",1.2408
"Nov 08, 2012",1.2410
"Nov 07, 2012",1.2407
"Nov 06, 2012",1.2410
"Nov 05, 2012",1.2410
"Nov 02, 2012",1.2421
"Nov 01, 2012",1.2418
"Oct 31, 2012",1.2426
"Oct 30, 2012",1.2417
"Oct 29, 2012",1.2412
"Oct 26, 2012",1.2405
"Oct 25, 2012",1.2418
"Oct 24, 2012",1.2405
"Oct 23, 2012",1.2402
"Oct 22, 2012",1.2396
"Oct 19, 2012",1.2392
"Oct 18, 2012",1.2395
"Oct 17, 2012",1.2393
"Oct 16, 2012",1.2371
"Oct 15, 2012",1.2355
"Oct 12, 2012",1.2365
"Oct 11, 2012",1.2354
"Oct 10, 2012",1.2339
"Oct 09, 2012",1.2336
"Oct 08, 2012",1.2337
"Oct 05, 2012",1.2338
"Oct 04, 2012",1.2337
"Oct 03, 2012",1.2338
"Oct 02, 2012",1.2343
"Oct 01, 2012",1.2341
"Sep 28, 2012",1.2343
"Sep 27, 2012",1.2305
"Sep 26, 2012",1.2302
"Sep 25, 2012",1.2296
"Sep 24, 2012",1.2286
"Sep 21, 2012",1.2294
"Sep 20, 2012",1.2297
"Sep 19, 2012",1.2294
"Sep 18, 2012",1.2272
"Sep 17, 2012",1.2268
"Sep 14, 2012",1.2277
"Sep 13, 2012",1.2249
"Sep 12, 2012",1.2257
"Sep 11, 2012",1.2239
"Sep 10, 2012",1.2235
"Sep 07, 2012",1.2227
"Sep 06, 2012",1.2230
"Sep 05, 2012",1.2219
"Sep 04, 2012",1.2228
"Sep 03, 2012",1.2234
"Aug 31, 2012",1.2211
"Aug 30, 2012",1.2215
"Aug 29, 2012",1.2211
"Aug 28, 2012",1.2212
"Aug 27, 2012",1.2196
"Aug 24, 2012",1.2210
"Aug 23, 2012",1.2210
"Aug 22, 2012",1.2294
"Aug 21, 2012",1.2205
"Aug 20, 2012",1.2194
"Aug 17, 2012",1.2205
"Aug 16, 2012",1.2184
"Aug 15, 2012",1.2191
"Aug 14, 2012",1.2202
"Aug 13, 2012",1.2188
"Aug 10, 2012",1.2194
"Aug 09, 2012",1.2196
"Aug 08, 2012",1.2192
"Aug 07, 2012",1.2174
"Aug 06, 2012",1.2170
"Aug 03, 2012",1.2169
"Aug 02, 2012",1.2178
"Aug 01, 2012",1.2178
"Jul 31, 2012",1.2188
"Jul 30, 2012",1.2155
"Jul 27, 2012",1.2159
"Jul 26, 2012",1.2148
"Jul 25, 2012",1.2150
"Jul 24, 2012",1.2145
"Jul 23, 2012",1.2153
"Jul 20, 2012",1.2162
"Jul 19, 2012",1.2173
"Jul 18, 2012",1.2179
"Jul 17, 2012",1.2171
"Jul 16, 2012",1.2159
"Jul 13, 2012",1.2164
"Jul 12, 2012",1.2176
"Jul 11, 2012",1.2176
"Jul 10, 2012",1.2181
"Jul 09, 2012",1.2169
"Jul 06, 2012",1.2185
"Jul 05, 2012",1.2196
"Jul 04, 2012",1.2222
"Jul 03, 2012",1.2207
"Jul 02, 2012",1.2220
"Jun 29, 2012",1.2210
"Jun 28, 2012",1.2205
"Jun 27, 2012",1.2206
"Jun 26, 2012",1.2193
"Jun 25, 2012",1.2192
"Jun 22, 2012",1.2200
"Jun 21, 2012",1.2191
"Jun 20, 2012",1.2200
"Jun 19, 2012",1.2206
"Jun 18, 2012",1.2206
"Jun 15, 2012",1.2191
"Jun 14, 2012",1.2178
"Jun 13, 2012",1.2184
"Jun 12, 2012",1.2174
"Jun 11, 2012",1.2188
"Jun 08, 2012",1.2181
"Jun 07, 2012",1.2191
"Jun 06, 2012",1.2194
"Jun 05, 2012",1.2187
"Jun 04, 2012",1.2192
"Jun 01, 2012",1.2179
"May 31, 2012",1.2192
"May 30, 2012",1.2214
"May 29, 2012",1.2228
"May 28, 2012",1.2243
"May 25, 2012",1.2240
"May 24, 2012",1.2243
"May 23, 2012",1.2264
"May 22, 2012",1.2280
"May 21, 2012",1.2270
"May 18, 2012",1.2268
"May 17, 2012",1.2287
"May 16, 2012",1.2286
"May 15, 2012",1.2292
"May 14, 2012",1.2288
"May 11, 2012",1.2303
"May 10, 2012",1.2297
"May 09, 2012",1.2309
"May 08, 2012",1.2306
"May 07, 2012",1.2308
"May 04, 2012",1.2308
"May 03, 2012",1.2313
"May 02, 2012",1.2302
"May 01, 2012",1.2295
"Apr 30, 2012",1.2296
"Apr 27, 2012",1.2301
"Apr 26, 2012",1.2288
"Apr 25, 2012",1.2314
"Apr 24, 2012",1.2305
"Apr 23, 2012",1.2293
"Apr 20, 2012",1.2296
"Apr 19, 2012",1.2311
"Apr 18, 2012",1.2307
"Apr 17, 2012",1.2319
"Apr 16, 2012",1.2277
"Apr 13, 2012",1.2306
"Apr 12, 2012",1.2316
"Apr 11, 2012",1.2310
"Apr 10, 2012",1.2305
"Apr 09, 2012",1.2347
"Apr 06, 2012",1.2333
"Apr 05, 2012",1.2302
"Apr 04, 2012",1.2331
"Apr 03, 2012",1.2326
"Apr 02, 2012",1.2334
"Mar 30, 2012",1.2332
"Mar 29, 2012",1.2309
"Mar 28, 2012",1.2321
"Mar 27, 2012",1.2312
"Mar 26, 2012",1.2303
"Mar 23, 2012",1.2320
"Mar 22, 2012",1.2325
"Mar 21, 2012",1.2283
"Mar 20, 2012",1.2273
"Mar 19, 2012",1.2273
"Mar 16, 2012",1.2283
"Mar 15, 2012",1.2265
"Mar 14, 2012",1.2262
"Mar 13, 2012",1.2265
"Mar 12, 2012",1.2264
"Mar 09, 2012",1.2290
"Mar 08, 2012",1.2286
"Mar 07, 2012",1.2301
"Mar 06, 2012",1.2316
"Mar 05, 2012",1.2311
"Mar 02, 2012",1.2317
"Mar 01, 2012",1.2317
"Feb 29, 2012",1.2323
"Feb 28, 2012",1.2314
"Feb 27, 2012",1.2310
"Feb 24, 2012",1.2315
"Feb 23, 2012",1.2310
"Feb 22, 2012",1.2323
"Feb 21, 2012",1.2316
"Feb 20, 2012",1.2310
"Feb 17, 2012",1.2308
"Feb 16, 2012",1.2301
"Feb 15, 2012",1.2308
"Feb 14, 2012",1.2308
"Feb 13, 2012",1.2314
"Feb 10, 2012",1.2308
"Feb 09, 2012",1.2316
"Feb 08, 2012",1.2321
"Feb 07, 2012",1.2295
"Feb 06, 2012",1.2283
"Feb 03, 2012",1.2348
"Feb 02, 2012",1.2281
"Feb 01, 2012",1.2261
"Jan 31, 2012",1.2314
"Jan 30, 2012",1.2260
"Jan 27, 2012",1.2267
"Jan 26, 2012",1.2190
"Jan 25, 2012",1.2378
"Jan 24, 2012",1.2286
"Jan 23, 2012",1.2241
"Jan 20, 2012",1.2248
"Jan 19, 2012",1.2315
"Jan 18, 2012",1.2341
"Jan 17, 2012",1.2303
"Jan 16, 2012",1.2290
"Jan 13, 2012",1.2301
"Jan 12, 2012",1.2303
"Jan 11, 2012",1.2337
"Jan 10, 2012",1.2266
"Jan 09, 2012",1.2324
"Jan 06, 2012",1.2295
"Jan 05, 2012",1.2328
"Jan 04, 2012",1.2336
"Jan 03, 2012",1.2337
"Jan 02, 2012",1.2356
"Dec 30, 2011",1.2331
"Dec 29, 2011",1.2304
"Dec 28, 2011",1.2306
"Dec 27, 2011",1.2303
"Dec 26, 2011",1.2284
"Dec 23, 2011",1.2283
"Dec 22, 2011",1.2290
"Dec 21, 2011",1.2279
"Dec 20, 2011",1.2279
"Dec 19, 2011",1.2271
"Dec 16, 2011",1.2271
"Dec 15, 2011",1.2222
"Dec 14, 2011",1.2225
"Dec 13, 2011",1.2163
"Dec 12, 2011",1.2155
"Dec 09, 2011",1.2246
"Dec 08, 2011",1.2245
"Dec 07, 2011",1.2225
"Dec 06, 2011",1.2219
"Dec 05, 2011",1.2148
"Dec 02, 2011",1.2220
"Dec 01, 2011",1.2193
"Nov 30, 2011",1.2189
"Nov 29, 2011",1.2195
"Nov 28, 2011",1.2158
"Nov 25, 2011",1.2207
"Nov 24, 2011",1.2248
"Nov 23, 2011",1.2260
"Nov 22, 2011",1.2274
"Nov 21, 2011",1.2208
"Nov 18, 2011",1.2262
"Nov 17, 2011",1.2206
"Nov 16, 2011",1.2210
"Nov 15, 2011",1.2246
"Nov 14, 2011",1.2246
"Nov 11, 2011",1.2233
"Nov 10, 2011",1.2264
"Nov 09, 2011",1.2197
"Nov 08, 2011",1.2274
"Nov 07, 2011",1.2243
"Nov 04, 2011",1.2286
"Nov 03, 2011",1.2259
"Nov 02, 2011",1.2183
"Nov 01, 2011",1.2200
"Oct 31, 2011",1.2166
"Oct 28, 2011",1.2194
"Oct 27, 2011",1.2239
"Oct 26, 2011",1.2277
"Oct 25, 2011",1.2212
"Oct 24, 2011",1.2188
"Oct 21, 2011",1.2208
"Oct 20, 2011",1.2301
"Oct 19, 2011",1.2182
"Oct 18, 2011",1.2196
"Oct 17, 2011",1.2182
"Oct 14, 2011",1.2211
"Oct 13, 2011",1.2202
"Oct 12, 2011",1.2210
"Oct 11, 2011",1.2186
"Oct 10, 2011",1.2212
"Oct 07, 2011",1.2087
"Oct 06, 2011",1.2226
"Oct 05, 2011",1.2224
"Oct 04, 2011",1.2337
"Oct 03, 2011",1.2134
"Sep 30, 2011",1.2144
"Sep 29, 2011",1.2140
"Sep 28, 2011",1.2101
"Sep 27, 2011",1.2162
"Sep 26, 2011",1.2173
"Sep 23, 2011",1.2201
"Sep 22, 2011",1.2266
"Sep 21, 2011",1.2075
"Sep 20, 2011",1.2208
"Sep 19, 2011",1.2184
"Sep 16, 2011",1.2226
"Sep 15, 2011",1.2210
"Sep 14, 2011",1.2237
"Sep 13, 2011",1.2191
"Sep 12, 2011",1.2219
"Sep 09, 2011",1.2199
"Sep 08, 2011",1.2168
"Sep 07, 2011",1.2208
"Sep 06, 2011",1.2210
"Sep 05, 2011",1.2178
"Sep 02, 2011",1.2201
"Sep 01, 2011",1.2186
"Aug 31, 2011",1.2175
"Aug 30, 2011",1.2220
"Aug 29, 2011",1.2215
"Aug 26, 2011",1.2230
"Aug 25, 2011",1.2204
"Aug 24, 2011",1.2213
"Aug 23, 2011",1.2203
"Aug 22, 2011",1.2162
"Aug 19, 2011",1.2191
"Aug 18, 2011",1.2186
"Aug 17, 2011",1.2200
"Aug 16, 2011",1.2171
"Aug 15, 2011",1.2179
"Aug 12, 2011",1.2208
"Aug 11, 2011",1.2181
"Aug 10, 2011",1.2118
"Aug 09, 2011",1.2230
"Aug 08, 2011",1.2077
"Aug 05, 2011",1.2233
"Aug 04, 2011",1.2059
"Aug 03, 2011",1.2140
"Aug 02, 2011",1.2103
"Aug 01, 2011",1.2165
"Jul 29, 2011",1.2116
"Jul 28, 2011",1.2114
"Jul 27, 2011",1.2083
"Jul 26, 2011",1.2109
"Jul 25, 2011",1.2103
"Jul 22, 2011",1.2082
"Jul 21, 2011",1.2105
"Jul 20, 2011",1.2123
"Jul 19, 2011",1.2075
"Jul 18, 2011",1.2120
"Jul 15, 2011",1.2111
"Jul 14, 2011",1.2106
"Jul 13, 2011",1.1984
"Jul 12, 2011",1.2061
"Jul 11, 2011",1.2046
"Jul 08, 2011",1.2046
"Jul 07, 2011",1.2049
"Jul 06, 2011",1.2033
"Jul 05, 2011",1.2009
"Jul 04, 2011",1.2056
"Jul 01, 2011",1.2053
"Jun 30, 2011",1.2040
"Jun 29, 2011",1.2067
"Jun 28, 2011",1.2021
"Jun 27, 2011",1.2094
"Jun 24, 2011",1.2020
"Jun 23, 2011",1.2123
"Jun 22, 2011",1.1986
"Jun 21, 2011",1.2028
"Jun 20, 2011",1.2076
"Jun 17, 2011",1.2034
"Jun 16, 2011",1.2089
"Jun 15, 2011",1.1990
"Jun 14, 2011",1.1985
"Jun 13, 2011",1.2044
"Jun 10, 2011",1.1997
"Jun 09, 2011",1.2024
"Jun 08, 2011",1.2026
"Jun 07, 2011",1.2008
"Jun 06, 2011",1.1985
"Jun 03, 2011",1.2031
"Jun 02, 2011",1.2044
"Jun 01, 2011",1.1935
"May 31, 2011",1.2051
"May 30, 2011",1.2049
"May 27, 2011",1.2009
"May 26, 2011",1.2034
"May 25, 2011",1.1955
"May 24, 2011",1.1950
"May 23, 2011",1.1944
"May 20, 2011",1.1963
"May 19, 2011",1.2015
"May 18, 2011",1.1946
"May 17, 2011",1.2002
"May 16, 2011",1.1890
"May 13, 2011",1.1940
"May 12, 2011",1.1957
"May 11, 2011",1.1925
"May 10, 2011",1.2002
"May 09, 2011",1.2025
"May 06, 2011",1.1814
"May 05, 2011",1.1953
"May 04, 2011",1.1946
"May 03, 2011",1.1924
"May 02, 2011",1.1904
"Apr 29, 2011",1.1962
"Apr 28, 2011",1.1998
"Apr 27, 2011",1.2034
"Apr 26, 2011",1.1975
"Apr 25, 2011",1.1941
"Apr 22, 2011",1.1947
"Apr 21, 2011",1.1941
"Apr 20, 2011",1.1913
"Apr 19, 2011",1.1944
"Apr 18, 2011",1.1939
"Apr 15, 2011",1.1893
"Apr 14, 2011",1.1935
"Apr 13, 2011",1.1879
"Apr 12, 2011",1.1912
"Apr 11, 2011",1.1855
"Apr 08, 2011",1.1932
"Apr 07, 2011",1.1890
"Apr 06, 2011",1.1868
"Apr 05, 2011",1.1889
"Apr 04, 2011",1.1878
"Apr 01, 2011",1.1895
"Mar 31, 2011",1.1856
"Mar 30, 2011",1.1902
"Mar 29, 2011",1.1905
"Mar 28, 2011",1.1863
"Mar 25, 2011",1.1904
"Mar 24, 2011",1.1871
"Mar 23, 2011",1.1873
"Mar 22, 2011",1.1862
"Mar 22, 2011",1.1862
"Mar 21, 2011",1.1900
"Mar 18, 2011",1.1884
"Mar 17, 2011",1.1879
"Mar 16, 2011",1.1828
"Mar 15, 2011",1.1866
"Mar 14, 2011",1.1864
"Mar 11, 2011",1.1886
"Mar 10, 2011",1.1833
"Mar 09, 2011",1.1869
"Mar 08, 2011",1.1846
"Mar 07, 2011",1.1867
"Mar 04, 2011",1.1864
"Mar 03, 2011",1.1864
"Mar 02, 2011",1.1849
"Mar 01, 2011",1.1823
"Feb 28, 2011",1.1870
"Feb 25, 2011",1.1858
"Feb 24, 2011",1.1880
"Feb 23, 2011",1.1863
"Feb 22, 2011",1.1858
"Feb 21, 2011",1.1860
"Feb 18, 2011",1.1866
"Feb 17, 2011",1.1830
"Feb 16, 2011",1.1846
"Feb 15, 2011",1.1832
"Feb 14, 2011",1.1827
"Feb 11, 2011",1.1857
"Feb 10, 2011",1.1804
"Feb 09, 2011",1.1834
"Feb 08, 2011",1.1824
"Feb 07, 2011",1.1890
"Feb 04, 2011",1.1874
"Feb 03, 2011",1.1845
"Feb 02, 2011",1.1897
"Feb 01, 2011",1.1838
"Jan 31, 2011",1.1800
"Jan 28, 2011",1.1843
"Jan 27, 2011",1.1870
"Jan 26, 2011",1.1844
"Jan 25, 2011",1.1872
"Jan 24, 2011",1.1834
"Jan 21, 2011",1.1930
"Jan 20, 2011",1.1792
"Jan 19, 2011",1.1777
"Jan 18, 2011",1.1799
"Jan 17, 2011",1.1782
"Jan 14, 2011",1.1856
"Jan 13, 2011",1.1757
"Jan 12, 2011",1.1828
"Jan 11, 2011",1.1766
"Jan 10, 2011",1.1740
"Jan 07, 2011",1.1693
"Jan 06, 2011",1.1687
"Jan 05, 2011",1.1788
"Jan 04, 2011",1.1764
"Jan 03, 2011",1.1782
"Dec 31, 2010",1.1802
"Dec 30, 2010",1.1818
"Dec 29, 2010",1.1786
"Dec 28, 2010",1.1715
"Dec 27, 2010",1.1770
"Dec 24, 2010",1.1743
"Dec 23, 2010",1.1725
"Dec 22, 2010",1.1724
"Dec 21, 2010",1.1637
"Dec 20, 2010",1.1650
"Dec 17, 2010",1.1713
"Dec 16, 2010",1.1695
"Dec 15, 2010",1.1606
"Dec 14, 2010",1.1651
"Dec 13, 2010",1.1670
"Dec 10, 2010",1.1670
"Dec 09, 2010",1.1711
"Dec 08, 2010",1.1666
"Dec 07, 2010",1.1611
"Dec 06, 2010",1.1684
"Dec 03, 2010",1.1697
"Dec 02, 2010",1.1640
"Dec 01, 2010",1.1634
"Nov 30, 2010",1.1606
"Nov 29, 2010",1.1670
"Nov 26, 2010",1.1642
"Nov 25, 2010",1.1684
"Nov 24, 2010",1.1666
"Nov 23, 2010",1.1681
"Nov 22, 2010",1.1662
"Nov 19, 2010",1.1702
"Nov 18, 2010",1.1720
"Nov 17, 2010",1.1673
"Nov 16, 2010",1.1663
"Nov 15, 2010",1.1634
"Nov 12, 2010",1.1672
"Nov 11, 2010",1.1662
"Nov 10, 2010",1.1730
"Nov 09, 2010",1.1590
"Nov 08, 2010",1.1542
"Nov 05, 2010",1.1630
"Nov 04, 2010",1.1650
"Nov 03, 2010",1.1689
"Nov 02, 2010",1.1604
"Nov 01, 2010",1.1615
"Oct 29, 2010",1.1664
"Oct 28, 2010",1.1606
"Oct 27, 2010",1.1615
"Oct 26, 2010",1.1625
"Oct 25, 2010",1.1603
"Oct 22, 2010",1.1695
"Oct 21, 2010",1.1622
"Oct 20, 2010",1.1685
"Oct 19, 2010",1.1576
"Oct 18, 2010",1.1674
"Oct 15, 2010",1.1659
"Oct 14, 2010",1.1635
"Oct 13, 2010",1.1662
"Oct 12, 2010",1.1689
"Oct 11, 2010",1.1578
"Oct 08, 2010",1.1640
"Oct 07, 2010",1.1591
"Oct 06, 2010",1.1585
"Oct 05, 2010",1.1606
"Oct 04, 2010",1.1555
"Oct 01, 2010",1.1627
"Sep 30, 2010",1.1626
"Sep 29, 2010",1.1600
"Sep 28, 2010",1.1589
"Sep 27, 2010",1.1555
"Sep 24, 2010",1.1581
"Sep 23, 2010",1.1541
"Sep 22, 2010",1.1575
"Sep 21, 2010",1.1707
"Sep 20, 2010",1.1560
"Sep 17, 2010",1.1556
"Sep 16, 2010",1.1540
"Sep 15, 2010",1.1527
"Sep 14, 2010",1.1501
"Sep 13, 2010",1.1466
"Sep 10, 2010",1.1435
"Sep 09, 2010",1.1430
"Sep 08, 2010",1.1438
"Sep 07, 2010",1.1415
"Sep 06, 2010",1.1383
"Sep 03, 2010",1.1439
"Sep 02, 2010",1.1407
"Sep 01, 2010",1.1399
"Aug 31, 2010",1.1397
"Aug 30, 2010",1.1418
"Aug 27, 2010",1.1439
"Aug 26, 2010",1.1430
"Aug 25, 2010",1.1455
"Aug 24, 2010",1.1405
"Aug 23, 2010",1.1408
"Aug 20, 2010",1.1479
"Aug 19, 2010",1.1422
"Aug 18, 2010",1.1384
"Aug 17, 2010",1.1426
"Aug 16, 2010",1.1408
"Aug 13, 2010",1.1430
"Aug 12, 2010",1.1430
"Aug 11, 2010",1.1433
"Aug 10, 2010",1.1517
"Aug 09, 2010",1.1449
"Aug 06, 2010",1.1466
"Aug 05, 2010",1.1489
"Aug 04, 2010",1.1462
"Aug 03, 2010",1.1447
"Aug 02, 2010",1.1458
"Jul 30, 2010",1.1450
"Jul 27, 2010",1.1468
"Jul 26, 2010",1.1460
"Jul 23, 2010",1.1500
"Jul 22, 2010",1.1480
"Jul 21, 2010",1.1417
"Jul 20, 2010",1.1471
"Jul 19, 2010",1.1449
"Jul 16, 2010",1.1484
"Jul 15, 2010",1.1484
"Jul 14, 2010",1.1491
"Jul 13, 2010",1.1481
"Jul 12, 2010",1.1517
"Jul 09, 2010",1.1459
"Jul 08, 2010",1.1522
"Jul 07, 2010",1.1526
"Jul 06, 2010",1.1464
"Jul 05, 2010",1.1478
"Jul 02, 2010",1.1505
"Jul 01, 2010",1.1525
"Jun 30, 2010",1.1424
"Jun 29, 2010",1.1450
"Jun 28, 2010",1.1422
"Jun 25, 2010",1.1484
"Jun 24, 2010",1.1415
"Jun 23, 2010",1.1492
"Jun 22, 2010",1.1387
"Jun 21, 2010",1.1376
"Jun 18, 2010",1.1420
"Jun 17, 2010",1.1422
"Jun 16, 2010",1.1378
"Jun 15, 2010",1.1393
"Jun 14, 2010",1.1343
"Jun 11, 2010",1.1444
"Jun 10, 2010",1.1424
"Jun 09, 2010",1.1367
"Jun 08, 2010",1.1391
"Jun 07, 2010",1.1397
"Jun 04, 2010",1.1384
"Jun 03, 2010",1.1396
"Jun 02, 2010",1.1448
"Jun 01, 2010",1.1389
"May 31, 2010",1.1400
"May 28, 2010",1.1314
"May 27, 2010",1.1395
"May 26, 2010",1.1358
"May 25, 2010",1.1469
"May 24, 2010",1.1386
"May 21, 2010",1.1427
"May 20, 2010",1.1584
"May 19, 2010",1.1615
"May 18, 2010",1.1230
"May 17, 2010",1.1485
"May 14, 2010",1.1391
"May 13, 2010",1.1352
"May 12, 2010",1.1400
"May 11, 2010",1.1328
"May 10, 2010",1.1286
"May 07, 2010",1.1368
"May 06, 2010",1.1368
"May 05, 2010",1.1368
"May 04, 2010",1.1368
"May 03, 2010",1.1388
"Apr 30, 2010",1.1369
"Apr 29, 2010",1.1389
"Apr 28, 2010",1.1436
"Apr 27, 2010",1.1327
"Apr 26, 2010",1.1425
"Apr 23, 2010",1.1380
"Apr 22, 2010",1.1368
"Mar 08, 2010",1.1367
"Mar 05, 2010",1.1382
"Mar 04, 2010",1.1385
"Mar 03, 2010",1.1355
"Mar 02, 2010",1.1442
"Mar 01, 2010",1.1422
"Feb 26, 2010",1.1343
"Feb 25, 2010",1.1420
"Feb 24, 2010",1.1342
"Feb 23, 2010",1.1353
"Feb 22, 2010",1.1383
"Feb 19, 2010",1.1443
"Feb 18, 2010",1.1284
"Feb 17, 2010",1.1343
"Feb 16, 2010",1.1385
"Feb 15, 2010",1.1366
"Feb 12, 2010",1.1380
"Feb 11, 2010",1.1408
"Feb 10, 2010",1.1402
"Feb 09, 2010",1.1369
"Feb 08, 2010",1.1345
"Feb 05, 2010",1.1431
"Feb 04, 2010",1.1363
"Feb 03, 2010",1.1366
"Feb 02, 2010",1.1390
"Feb 01, 2010",1.1394
"Jan 29, 2010",1.1369
"Jan 28, 2010",1.1366
"Jan 27, 2010",1.1369
"Jan 26, 2010",1.1386
"Jan 25, 2010",1.1359
"Jan 22, 2010",1.1369
"Jan 21, 2010",1.1383
"Jan 20, 2010",1.1392
"Jan 19, 2010",1.1380
"Jan 18, 2010",1.1387
"Jan 15, 2010",1.1370
"Jan 14, 2010",1.1382
"Jan 13, 2010",1.1383
"Jan 12, 2010",1.1318
"Jan 11, 2010",1.1337
"Jan 08, 2010",1.1403
"Jan 07, 2010",1.1359
"Jan 06, 2010",1.1351
"Jan 05, 2010",1.1338
"Jan 04, 2010",1.1383
"Jan 01, 2010",1.1350
"Dec 31, 2009",1.1300
"Dec 30, 2009",1.1384
"Dec 29, 2009",1.1345
"Dec 28, 2009",1.1338
"Dec 25, 2009",1.1354
"Dec 24, 2009",1.1340
"Dec 23, 2009",1.1352
"Dec 22, 2009",1.1370
"Dec 21, 2009",1.1330
"Dec 18, 2009",1.1413
"Dec 17, 2009",1.1381
"Dec 16, 2009",1.1316
"Dec 15, 2009",1.1379
"Dec 14, 2009",1.1363
"Dec 11, 2009",1.1370
"Dec 10, 2009",1.1359
"Dec 09, 2009",1.1364
"Dec 08, 2009",1.1315
"Dec 07, 2009",1.1363
"Dec 04, 2009",1.1330
"Dec 03, 2009",1.1339
"Dec 02, 2009",1.1362
