Date,Close,Volume
"Dec 17 2014",31.90,512454026
"Dec 16 2014",31.54,522370292
"Dec 15 2014",29.00,257315434
"Dec 12 2014",28.56,305649254
"Dec 11 2014",28.44,342859738
"Dec 10 2014",29.82,541243930
"Dec 9 2014",29.74,833309002
"Dec 8 2014",32.42,597085232
"Dec 5 2014",29.59,622422870
"Dec 4 2014",30.02,486807280
"Dec 3 2014",27.51,490857722
"Dec 2 2014",27.15,425952804
"Dec 1 2014",25.39,477329158
"Nov 28 2014",24.81,339297412
"Nov 27 2014",24.42,383235616
"Nov 26 2014",23.94,324412318
"Nov 25 2014",22.93,176616410
"Nov 24 2014",22.93,455500548
"Nov 21 2014",22.02,182009070
"Nov 20 2014",21.46,106745138
"Nov 19 2014",21.29,73597012
"Nov 18 2014",21.30,122958252
"Nov 17 2014",21.72,194135220
"Nov 14 2014",22.26,157511796
"Nov 13 2014",22.16,266670092
"Nov 12 2014",21.91,158477544
"Nov 11 2014",21.53,432957600
"Nov 10 2014",21.46,215712814
"Nov 6 2014",21.06,100491304
"Nov 5 2014",21.26,60093762
"Nov 4 2014",21.28,81061368
"Nov 3 2014",21.44,109893884
"Oct 31 2014",21.50,193380666
"Oct 30 2014",21.03,92483242
"Oct 29 2014",21.02,170318680
"Oct 28 2014",20.36,84560998
"Oct 27 2014",20.06,82652418
"Oct 24 2014",20.54,59984766
"Oct 23 2014",20.58,99083666
"Oct 22 2014",20.70,102928136
"Oct 21 2014",20.48,62432202
"Oct 20 2014",20.64,68848878
"Oct 17 2014",20.58,63881392
"Oct 16 2014",20.56,73809022
"Oct 15 2014",20.67,70845862
"Oct 14 2014",20.38,56659356
"Oct 13 2014",20.45,80360762
"Oct 10 2014",20.69,70297890
"Oct 9 2014",20.94,71044362
"Oct 8 2014",20.94,76921888
"Sep 30 2014",20.68,88836264
"Sep 29 2014",20.80,73915960
"Sep 26 2014",20.90,46828318
"Sep 25 2014",20.98,65477526
"Sep 24 2014",21.18,103757116
"Sep 23 2014",20.65,56487894
"Sep 22 2014",20.52,96430230
"Sep 19 2014",21.19,64352844
"Sep 18 2014",21.01,52701784
"Sep 17 2014",20.96,52557466
"Sep 16 2014",20.92,83852278
"Sep 15 2014",21.13,92022338
"Sep 12 2014",21.44,46285554
"Sep 11 2014",21.51,77012650
"Sep 10 2014",21.58,57434264
"Sep 9 2014",21.81,64246974
"Sep 5 2014",22.08,86847864
"Sep 4 2014",22.00,93445514
"Sep 3 2014",21.70,91317916
"Sep 2 2014",21.50,78467312
"Sep 1 2014",21.32,51904584
"Aug 29 2014",21.24,40443238
"Aug 28 2014",21.08,37706872
"Aug 27 2014",21.21,34334280
"Aug 26 2014",21.19,41221694
"Aug 25 2014",21.12,50559066
"Aug 22 2014",21.42,65039134
"Aug 21 2014",21.26,74016038
"Aug 20 2014",21.45,85272162
"Aug 19 2014",21.66,70299794
"Aug 18 2014",21.84,63137074
"Aug 15 2014",21.92,80515714
"Aug 14 2014",21.59,88394824
"Aug 13 2014",21.87,92916286
"Aug 12 2014",21.50,70609698
"Aug 11 2014",21.78,90758710
"Aug 8 2014",21.41,74485410
"Aug 7 2014",21.51,80116784
"Aug 6 2014",21.82,84969294
"Aug 5 2014",22.24,73635056
"Aug 4 2014",22.56,99547128
"Aug 1 2014",21.86,85381542
"Jul 31 2014",22.31,90384574
"Jul 30 2014",21.92,113328158
"Jul 29 2014",21.97,73863286
"Jul 28 2014",21.90,167208334
"Jul 25 2014",21.22,70932480
"Jul 24 2014",21.08,136171620
"Jul 23 2014",20.54,111473478
"Jul 22 2014",20.11,87789930
