May 04, 2010 	1.1368 	1.1388 	1.1391 	1.1368 	-0.18%
May 03, 2010 	1.1388 	1.1376 	1.1388 	1.1374 	0.17%
Apr 30, 2010 	1.1369 	1.1389 	1.1389 	1.1369 	-0.18%
Apr 29, 2010 	1.1389 	1.1436 	1.1463 	1.1387 	-0.41%
Apr 28, 2010 	1.1436 	1.1327 	1.1437 	1.1325 	0.96%
Apr 27, 2010 	1.1327 	1.1425 	1.1425 	1.1327 	-0.86%
Apr 26, 2010 	1.1425 	1.1366 	1.1425 	1.1365 	0.40%
Apr 23, 2010 	1.1380 	1.1368 	1.1380 	1.1367 	0.11%
Apr 22, 2010 	1.1368 	1.1369 	1.1373 	1.1367 	0.01%
Mar 08, 2010 	1.1367 	1.1418 	1.1456 	1.1367 	-0.13%
Mar 05, 2010 	1.1382 	1.1390 	1.1404 	1.1362 	-0.03%
Mar 04, 2010 	1.1385 	1.1353 	1.1394 	1.1320 	0.26%
Mar 03, 2010 	1.1355 	1.1450 	1.1468 	1.1347 	-0.76%
Mar 02, 2010 	1.1442 	1.1416 	1.1442 	1.1366 	0.18%
Mar 01, 2010 	1.1422 	1.1415 	1.1427 	1.1315 	0.70%
Feb 26, 2010 	1.1343 	1.1425 	1.1482 	1.1322 	-0.67%
Feb 25, 2010 	1.1420 	1.1343 	1.1448 	1.1271 	0.69%
Feb 24, 2010 	1.1342 	1.1354 	1.1404 	1.1325 	-0.10%
Feb 23, 2010 	1.1353 	1.1388 	1.1410 	1.1334 	-0.26%
Feb 22, 2010 	1.1383 	1.1479 	1.1501 	1.1366 	-0.52%
Feb 19, 2010 	1.1443 	1.1296 	1.1443 	1.1283 	1.41%
Feb 18, 2010 	1.1284 	1.1352 	1.1418 	1.1284 	-0.52%
Feb 17, 2010 	1.1343 	1.1382 	1.1395 	1.1339 	-0.37%
Feb 16, 2010 	1.1385 	1.1365 	1.1407 	1.1359 	0.17%
Feb 15, 2010 	1.1366 	1.1375 	1.1378 	1.1335 	-0.12%
Feb 12, 2010 	1.1380 	1.1400 	1.1402 	1.1355 	-0.25%
Feb 11, 2010 	1.1408 	1.1400 	1.1437 	1.1362 	0.05%
Feb 10, 2010 	1.1402 	1.1367 	1.1402 	1.1337 	0.29%
Feb 09, 2010 	1.1369 	1.1345 	1.1418 	1.1339 	0.21%
Feb 08, 2010 	1.1345 	1.1407 	1.1422 	1.1335 	-0.75%
Feb 05, 2010 	1.1431 	1.1360 	1.1431 	1.1313 	0.60%
Feb 04, 2010 	1.1363 	1.1370 	1.1387 	1.1345 	-0.03%
Feb 03, 2010 	1.1366 	1.1387 	1.1395 	1.1359 	-0.21%
Feb 02, 2010 	1.1390 	1.1390 	1.1400 	1.1367 	-0.04%
Feb 01, 2010 	1.1394 	1.1299 	1.1403 	1.1287 	0.22%
Jan 29, 2010 	1.1369 	1.1365 	1.1392 	1.1331 	0.03%
Jan 28, 2010 	1.1366 	1.1370 	1.1390 	1.1312 	-0.03%
Jan 27, 2010 	1.1369 	1.1386 	1.1398 	1.1345 	-0.15%
Jan 26, 2010 	1.1386 	1.1358 	1.1404 	1.1301 	0.24%
Jan 25, 2010 	1.1359 	1.1389 	1.1402 	1.1354 	-0.09%
Jan 22, 2010 	1.1369 	1.1383 	1.1417 	1.1363 	-0.12%
Jan 21, 2010 	1.1383 	1.1392 	1.1415 	1.1357 	-0.08%
Jan 20, 2010 	1.1392 	1.1382 	1.1396 	1.1300 	0.11%
Jan 19, 2010 	1.1380 	1.1387 	1.1400 	1.1360 	-0.06%
Jan 18, 2010 	1.1387 	1.1352 	1.1387 	1.1328 	0.15%
Jan 15, 2010 	1.1370 	1.1382 	1.1383 	1.1312 	-0.11%
Jan 14, 2010 	1.1382 	1.1383 	1.1409 	1.1355 	-0.01%
Jan 13, 2010 	1.1383 	1.1318 	1.1385 	1.1304 	0.57%
Jan 12, 2010 	1.1318 	1.1337 	1.1366 	1.1292 	-0.17%
Jan 11, 2010 	1.1337 	1.1447 	1.1500 	1.1330 	-0.58%
Jan 08, 2010 	1.1403 	1.1359 	1.1423 	1.1337 	0.39%
Jan 07, 2010 	1.1359 	1.1351 	1.1382 	1.1330 	0.07%
Jan 06, 2010 	1.1351 	1.1338 	1.1378 	1.1302 	0.11%
Jan 05, 2010 	1.1338 	1.1385 	1.1421 	1.1327 	-0.40%
Jan 04, 2010 	1.1383 	1.1292 	1.1384 	1.1252 	0.29%
Jan 01, 2010 	1.1350 	1.1300 	1.1350 	1.1300 	0.44%
Dec 31, 2009 	1.1300 	1.1384 	1.1462 	1.1288 	-0.74%
Dec 30, 2009 	1.1384 	1.1345 	1.1398 	1.1319 	0.34%
Dec 29, 2009 	1.1345 	1.1338 	1.1364 	1.1324 	0.06%
Dec 28, 2009 	1.1338 	1.1334 	1.1363 	1.1322 	-0.14%
Dec 25, 2009 	1.1354 	1.1343 	1.1384 	1.1323 	0.12%
Dec 24, 2009 	1.1340 	1.1352 	1.1420 	1.1319 	-0.11%
Dec 23, 2009 	1.1352 	1.1370 	1.1387 	1.1345 	-0.16%
Dec 22, 2009 	1.1370 	1.1330 	1.1385 	1.1323 	0.35%
Dec 21, 2009 	1.1330 	1.1404 	1.1424 	1.1317 	-0.73%
Dec 18, 2009 	1.1413 	1.1380 	1.1429 	1.1353 	0.28%
Dec 17, 2009 	1.1381 	1.1316 	1.1393 	1.1198 	0.57%
Dec 16, 2009 	1.1316 	1.1378 	1.1395 	1.1300 	-0.55%
Dec 15, 2009 	1.1379 	1.1362 	1.1379 	1.1344 	0.14%
Dec 14, 2009 	1.1363 	1.1245 	1.1371 	1.1234 	-0.06%
Dec 11, 2009 	1.1370 	1.1359 	1.1370 	1.1344 	0.10%
Dec 10, 2009 	1.1359 	1.1364 	1.1380 	1.1334 	-0.04%
Dec 09, 2009 	1.1364 	1.1315 	1.1367 	1.1313 	0.43%
Dec 08, 2009 	1.1315 	1.1363 	1.1382 	1.1302 	-0.42%
Dec 07, 2009 	1.1363 	1.1338 	1.1398 	1.1329 	0.29%
Dec 04, 2009 	1.1330 	1.1339 	1.1362 	1.1306 	-0.08%
Dec 03, 2009 	1.1339 	1.1360 	1.1382 	1.1320 	-0.20%
Dec 02, 2009 	1.1362 	1.1368 	1.1378 	1.1336 	-0.05%
